tfee,year,pollutant,airzone,colour_order,colour,colour_text,labels_txt,labels,popup
TRUE,2014,O3,Georgia Strait,2,#FEE08B,yellow,Whistler,Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2021,O3,Southern Interior,2,#FEE08B,yellow,"Castlegar,Cranbrook,Kamloops,Kelowna,Vernon",Actions for Preventing Air Quality Deterioration,Southern Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2021,O3,Southern Interior,2,#FEE08B,yellow,"Castlegar,Cranbrook,Kamloops,Kelowna,Vernon",Actions for Preventing Air Quality Deterioration,Southern Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2021,O3,Georgia Strait,2,#FEE08B,yellow,Colwood,Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2021,O3,Georgia Strait,2,#FEE08B,yellow,Colwood,Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2020,O3,Georgia Strait,2,#FEE08B,yellow,Duncan-Cairnsmore,Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2020,O3,Georgia Strait,2,#FEE08B,yellow,Duncan-Cairnsmore,Actions for Preventing Air Quality Deterioration,Georgia Strait <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2020,O3,Northeast,2,#FEE08B,yellow,"FortSt.John,Taylor-Townsite",Actions for Preventing Air Quality Deterioration,Northeast <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2020,O3,Northeast,2,#FEE08B,yellow,"FortSt.John,Taylor-Townsite",Actions for Preventing Air Quality Deterioration,Northeast <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2020,O3,Southern Interior,2,#FEE08B,yellow,"Kelowna,Vernon",Actions for Preventing Air Quality Deterioration,Southern Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2020,O3,Southern Interior,2,#FEE08B,yellow,"Kelowna,Vernon",Actions for Preventing Air Quality Deterioration,Southern Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2020,O3,Central Interior,2,#FEE08B,yellow,"Prince George-Plaza 400,Williams Lake",Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2020,O3,Central Interior,2,#FEE08B,yellow,"Prince George-Plaza 400,Williams Lake",Actions for Preventing Air Quality Deterioration,Central Interior <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2021,O3,Northeast,2,#FEE08B,yellow,Taylor-Townsite,Actions for Preventing Air Quality Deterioration,Northeast <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
TRUE,2021,O3,Northeast,2,#FEE08B,yellow,Taylor-Townsite,Actions for Preventing Air Quality Deterioration,Northeast <br> O3 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2016,O3,Coastal,1,#A6D96A,green,Terrace,Actions for Keeping Clean Areas Clean,Coastal <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
TRUE,2016,O3,Coastal,1,#A6D96A,green,Terrace,Actions for Keeping Clean Areas Clean,Coastal <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
FALSE,2017,O3,Coastal,1,#A6D96A,green,Terrace,Actions for Keeping Clean Areas Clean,Coastal <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
TRUE,2017,O3,Coastal,1,#A6D96A,green,Terrace,Actions for Keeping Clean Areas Clean,Coastal <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
FALSE,2018,O3,Coastal,1,#A6D96A,green,Terrace,Actions for Keeping Clean Areas Clean,Coastal <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
TRUE,2018,O3,Coastal,1,#A6D96A,green,Terrace,Actions for Keeping Clean Areas Clean,Coastal <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
FALSE,2019,O3,Coastal,1,#A6D96A,green,Terrace,Actions for Keeping Clean Areas Clean,Coastal <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
TRUE,2019,O3,Coastal,1,#A6D96A,green,Terrace,Actions for Keeping Clean Areas Clean,Coastal <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
FALSE,2021,O3,Coastal,1,#A6D96A,green,"Kitimat-Whitesail,Prince Rupert-Fairview,Terrace",Actions for Keeping Clean Areas Clean,Coastal <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
TRUE,2021,O3,Coastal,1,#A6D96A,green,"Kitimat-Whitesail,Prince Rupert-Fairview,Terrace",Actions for Keeping Clean Areas Clean,Coastal <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
FALSE,2021,O3,Central Interior,1,#A6D96A,green,"Prince George-Plaza 400,Quesnel,Smithers,Williams Lake",Actions for Keeping Clean Areas Clean,Central Interior <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
TRUE,2021,O3,Central Interior,1,#A6D96A,green,"Prince George-Plaza 400,Quesnel,Smithers,Williams Lake",Actions for Keeping Clean Areas Clean,Central Interior <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
FALSE,2020,O3,Coastal,1,#A6D96A,green,"Prince Rupert-Fairview,Terrace",Actions for Keeping Clean Areas Clean,Coastal <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
TRUE,2020,O3,Coastal,1,#A6D96A,green,"Prince Rupert-Fairview,Terrace",Actions for Keeping Clean Areas Clean,Coastal <br> O3 Management Action: green <br> Actions for Keeping Clean Areas Clean
FALSE,2017,NO2,Lower Fraser Valley,4,#A50026,red,"New Westminster,Vancouver-ClarkDr,Vancouver-Downtown",Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> NO2 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2016,NO2,Lower Fraser Valley,4,#A50026,red,"Vancouver-ClarkDr,Vancouver-Downtown",Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> NO2 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2018,NO2,Lower Fraser Valley,4,#A50026,red,"Vancouver-ClarkDr,Vancouver-Downtown",Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> NO2 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2019,NO2,Lower Fraser Valley,4,#A50026,red,Vancouver-ClarkDr,Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> NO2 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2013,NO2,Lower Fraser Valley,4,#A50026,red,Vancouver-Downtown,Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> NO2 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2014,NO2,Lower Fraser Valley,4,#A50026,red,Vancouver-Downtown,Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> NO2 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2015,NO2,Lower Fraser Valley,4,#A50026,red,Vancouver-Downtown,Actions for Achieving Air Zone CAAQS,Lower Fraser Valley <br> NO2 Management Action: red <br> Actions for Achieving Air Zone CAAQS
FALSE,2014,NO2,Southern Interior,3,#F46D43,orange,"Kamloops,Vernon,Vernon",Actions for Preventing CAAQS Exceedance,Southern Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2015,NO2,Southern Interior,3,#F46D43,orange,"Kamloops,Kelowna,Vernon,Kamloops,Vernon",Actions for Preventing CAAQS Exceedance,Southern Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2016,NO2,Southern Interior,3,#F46D43,orange,"Kamloops,Kamloops,Vernon",Actions for Preventing CAAQS Exceedance,Southern Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2017,NO2,Southern Interior,3,#F46D43,orange,"Kamloops,Kelowna,Vernon,Kamloops,Kelowna,Vernon",Actions for Preventing CAAQS Exceedance,Southern Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2018,NO2,Southern Interior,3,#F46D43,orange,"Kamloops,Kelowna,Vernon,Kamloops,Kelowna,Vernon",Actions for Preventing CAAQS Exceedance,Southern Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2019,NO2,Southern Interior,3,#F46D43,orange,"Kamloops,Vernon,Kamloops,Kelowna,Vernon",Actions for Preventing CAAQS Exceedance,Southern Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2013,NO2,Central Interior,3,#F46D43,orange,"Prince George-Plaza 400,Quesnel,Williams Lake,Prince George-Plaza 400,Quesnel,Williams Lake",Actions for Preventing CAAQS Exceedance,Central Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2014,NO2,Central Interior,3,#F46D43,orange,"Prince George-Plaza 400,Quesnel,Prince George-Plaza 400,Quesnel",Actions for Preventing CAAQS Exceedance,Central Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2015,NO2,Central Interior,3,#F46D43,orange,"Prince George-Plaza 400,Quesnel,Prince George-Plaza 400,Quesnel",Actions for Preventing CAAQS Exceedance,Central Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2016,NO2,Central Interior,3,#F46D43,orange,"Prince George-Plaza 400,Quesnel,Prince George-Plaza 400,Quesnel",Actions for Preventing CAAQS Exceedance,Central Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2018,NO2,Central Interior,3,#F46D43,orange,"Prince George-Plaza 400,Quesnel,Prince George-Plaza 400,Quesnel,Williams Lake",Actions for Preventing CAAQS Exceedance,Central Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2019,NO2,Central Interior,3,#F46D43,orange,"Prince George-Plaza 400,Quesnel,Prince George-Plaza 400,Quesnel,Smithers,Williams Lake",Actions for Preventing CAAQS Exceedance,Central Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2017,NO2,Central Interior,3,#F46D43,orange,"Quesnel,Prince George-Plaza 400,Quesnel,Williams Lake",Actions for Preventing CAAQS Exceedance,Central Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2018,NO2,Northeast,3,#F46D43,orange,"Taylor-Townsite,FortSt.John",Actions for Preventing CAAQS Exceedance,Northeast <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2013,NO2,Southern Interior,3,#F46D43,orange,"Vernon,Kelowna,Vernon",Actions for Preventing CAAQS Exceedance,Southern Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2013,NO2,Georgia Strait,3,#F46D43,orange,"Victoria,Victoria",Actions for Preventing CAAQS Exceedance,Georgia Strait <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2014,NO2,Georgia Strait,3,#F46D43,orange,"Victoria,Victoria",Actions for Preventing CAAQS Exceedance,Georgia Strait <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2015,NO2,Georgia Strait,3,#F46D43,orange,"Victoria,Victoria",Actions for Preventing CAAQS Exceedance,Georgia Strait <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2016,NO2,Georgia Strait,3,#F46D43,orange,"Victoria,Victoria",Actions for Preventing CAAQS Exceedance,Georgia Strait <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2017,NO2,Georgia Strait,3,#F46D43,orange,"Victoria,Victoria",Actions for Preventing CAAQS Exceedance,Georgia Strait <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2018,NO2,Georgia Strait,3,#F46D43,orange,"Victoria,Victoria",Actions for Preventing CAAQS Exceedance,Georgia Strait <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2019,NO2,Georgia Strait,3,#F46D43,orange,"Victoria,Victoria",Actions for Preventing CAAQS Exceedance,Georgia Strait <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2020,NO2,Lower Fraser Valley,3,#F46D43,orange,"Abbotsford-Mill Lake,Burnaby-Kensington Park,Burnaby-South,Coquitlam,New Westminster,North Delta,N.Vancouver-Mahon Park,Port Moody,Richmond-South,Surrey East,Vancouver-ClarkDr,Richmond-Airport,Vancouver-Downtown,Abbotsford-Mill Lake,Burnaby-Kensington Park,Burnaby-Mtn,Burnaby-South,Coquitlam,Maple Ridge,New Westminster,North Delta,N.Vancouver-Mahon Park,Pitt Meadows,Port Moody,Richmond-South,Surrey East,Tsawwassen,Vancouver-ClarkDr,Richmond-Airport,Vancouver-Downtown",Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2021,NO2,Lower Fraser Valley,3,#F46D43,orange,"Abbotsford-Mill Lake,Agassiz,Burnaby-Kensington Park,Burnaby-South,Chilliwack,Coquitlam,New Westminster,North Delta,N.Vancouver-Mahon Park,Pitt Meadows,Port Moody,Richmond-South,Surrey East,Vancouver-ClarkDr,Richmond-Airport,Vancouver-Downtown,Abbotsford-Mill Lake,Burnaby-Kensington Park,Burnaby-Mtn,Burnaby-South,Coquitlam,New Westminster,North Delta,N.Vancouver-Mahon Park,Pitt Meadows,Port Moody,Richmond-South,Surrey East,Vancouver-ClarkDr,Richmond-Airport,Vancouver-Downtown",Actions for Preventing CAAQS Exceedance,Lower Fraser Valley <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2020,NO2,Southern Interior,3,#F46D43,orange,"Kamloops,Vernon,Kamloops,Vernon",Actions for Preventing CAAQS Exceedance,Southern Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2021,NO2,Southern Interior,3,#F46D43,orange,"Kamloops,Vernon,Kamloops,Vernon",Actions for Preventing CAAQS Exceedance,Southern Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2020,NO2,Central Interior,3,#F46D43,orange,"Prince George-Plaza 400,Quesnel,Prince George-Plaza 400,Quesnel,Smithers,Williams Lake",Actions for Preventing CAAQS Exceedance,Central Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2021,NO2,Central Interior,3,#F46D43,orange,"Prince George-Plaza 400,Quesnel,Williams Lake,Prince George-Plaza 400,Quesnel",Actions for Preventing CAAQS Exceedance,Central Interior <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2017,NO2,Northeast,2,#FEE08B,yellow,"FortSt.John,Taylor",Actions for Preventing Air Quality Deterioration,Northeast <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2019,NO2,Coastal,2,#FEE08B,yellow,"Prince Rupert-Fairview,Terrace,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2016,NO2,Northeast,2,#FEE08B,yellow,Rolla,Actions for Preventing Air Quality Deterioration,Northeast <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2016,NO2,Coastal,2,#FEE08B,yellow,Terrace,Actions for Preventing Air Quality Deterioration,Coastal <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2017,NO2,Coastal,2,#FEE08B,yellow,"Terrace,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2018,NO2,Coastal,2,#FEE08B,yellow,"Terrace,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2020,NO2,Coastal,2,#FEE08B,yellow,"Prince Rupert-Fairview,Terrace,Prince Rupert-Fairview,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2021,NO2,Coastal,2,#FEE08B,yellow,"Prince Rupert-Fairview,Terrace,Prince Rupert-Fairview,Terrace",Actions for Preventing Air Quality Deterioration,Coastal <br> NO2 Management Action: yellow <br> Actions for Preventing Air Quality Deterioration
FALSE,2019,NO2,Northeast,3,#F46D43,orange,"FortSt.John,Taylor-Townsite",Actions for Preventing CAAQS Exceedance,Northeast <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2020,NO2,Northeast,3,#F46D43,orange,"FortSt.John,Taylor-Townsite",Actions for Preventing CAAQS Exceedance,Northeast <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2021,NO2,Northeast,3,#F46D43,orange,"FortSt.John,Taylor-Townsite",Actions for Preventing CAAQS Exceedance,Northeast <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2020,NO2,Georgia Strait,3,#F46D43,orange,Victoria,Actions for Preventing CAAQS Exceedance,Georgia Strait <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
FALSE,2021,NO2,Georgia Strait,3,#F46D43,orange,Victoria,Actions for Preventing CAAQS Exceedance,Georgia Strait <br> NO2 Management Action: orange <br> Actions for Preventing CAAQS Exceedance
